Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
1993-08-23 00:00:00-04:00,25.616647872872658,25.686830469784635,25.616647872872658,25.66928482055664,15600,0.0,0.0,0.0
1993-08-24 00:00:00-04:00,25.66930449242685,25.95003509521484,25.66930449242685,25.950035095214844,273400,0.0,0.0,0.0
1993-08-25 00:00:00-04:00,25.950017978049615,26.072837535755056,25.91492667584806,25.96756362915039,242300,0.0,0.0,0.0
1993-08-26 00:00:00-04:00,25.985122680664062,26.125487961856038,25.879848719770084,25.985122680664062,120000,0.0,0.0,0.0
1993-08-27 00:00:00-04:00,25.91492667584806,25.96756362915039,25.91492667584806,25.96756362915039,25700,0.0,0.0,0.0
1993-08-30 00:00:00-04:00,25.985111474028187,26.107931042102596,25.985111474028187,26.072839736938477,183500,0.0,0.0,0.0
1993-08-31 00:00:00-04:00,26.05530758032063,26.14303588867188,26.02021625698013,26.143035888671875,66500,0.0,0.0,0.0
1993-09-01 00:00:00-04:00,26.055296082650464,26.160570006216727,26.055296082650464,26.107933044433594,136500,0.0,0.0,0.0
1993-09-02 00:00:00-04:00,26.12548995709307,26.160581280071032,26.0026703266702,26.02021598815918,472400,0.0,0.0,0.0
1993-09-03 00:00:00-04:00,26.002664650868216,26.072847281504835,25.967573335549904,26.037755966186523,630500,0.0,0.0,0.0
1993-09-07 00:00:00-04:00,26.03775937974534,26.072850699664134,25.827211460232576,25.862302780151367,196400,0.0,0.0,0.0
1993-09-08 00:00:00-04:00,25.86229492353695,25.86229492353695,25.59911010409797,25.774566650390625,269900,0.0,0.0,0.0
1993-09-09 00:00:00-04:00,25.669292858113412,25.84474940533223,25.669292858113412,25.82720375061035,239200,0.0,0.0,0.0
1993-09-10 00:00:00-04:00,25.897390747070315,26.072847323947485,25.86229943169488,26.055301666259766,106500,0.0,0.0,0.0
1993-09-13 00:00:00-04:00,26.14302234726671,26.14302234726671,26.072839736938477,26.072839736938477,66900,0.0,0.0,0.0
1993-09-14 00:00:00-04:00,26.002654931351945,26.002654931351945,25.879835373646504,25.96756362915039,184500,0.0,0.0,0.0
1993-09-15 00:00:00-04:00,25.862299389594973,26.05530162384568,25.774571101299195,26.037755966186523,101000,0.0,0.0,0.0
1993-09-16 00:00:00-04:00,26.002660570673754,26.02020622557974,25.914932296143817,25.932477951049805,54300,0.0,0.0,0.0
1993-09-17 00:00:00-04:00,25.917504470637844,25.935159446435282,25.846884567448097,25.88219451904297,200900,0.286,0.0,0.0
1993-09-20 00:00:00-04:00,25.917499662921387,25.970464580488667,25.670330047607425,25.670330047607422,57800,0.0,0.0,0.0
1993-09-21 00:00:00-04:00,25.705660022975167,25.740969995534197,25.317250324825817,25.582075119018555,318200,0.0,0.0,0.0
1993-09-22 00:00:00-04:00,25.67032998755401,25.829224739884122,25.635020042591762,25.793914794921875,439700,0.0,0.0,0.0
1993-09-23 00:00:00-04:00,25.864545485858127,25.952820385127264,25.82923552615047,25.935165405273438,88500,0.0,0.0,0.0
1993-09-24 00:00:00-04:00,25.89985196240526,25.91750693988475,25.82923205248732,25.86454200744629,53500,0.0,0.0,0.0
1993-09-27 00:00:00-04:00,26.05874165516299,26.147016525268555,26.05874165516299,26.147016525268555,274600,0.0,0.0,0.0
1993-09-28 00:00:00-04:00,26.16468081906619,26.16468081906619,26.076405917517384,26.09406089782715,158300,0.0,0.0,0.0
1993-09-29 00:00:00-04:00,26.09405988653096,26.164679805033074,25.97047502915226,26.00578498840332,221000,0.0,0.0,0.0
1993-09-30 00:00:00-04:00,26.005782851394343,26.058747785918566,25.899852982345895,25.952817916870117,99300,0.0,0.0,0.0
1993-10-01 00:00:00-04:00,25.917524922757675,26.111729809781064,25.882214943298877,26.076419830322266,22700,0.0,0.0,0.0
1993-10-04 00:00:00-04:00,26.111713409423828,26.111713409423828,26.041093494861492,26.111713409423828,1038500,0.0,0.0,0.0
1993-10-05 00:00:00-04:00,26.16469477896926,26.16469477896926,25.98814488167527,26.076419830322266,436500,0.0,0.0,0.0
1993-10-06 00:00:00-04:00,26.094048652545546,26.199978484693904,26.058738708496094,26.058738708496094,209200,0.0,0.0,0.0
1993-10-07 00:00:00-04:00,26.094079600728076,26.094079600728076,25.970494649980377,25.988149642944336,59400,0.0,0.0,0.0
1993-10-08 00:00:00-04:00,26.05874936583893,26.07640434508408,25.829234635652,26.023439407348633,54400,0.0,0.0,0.0
1993-10-11 00:00:00-04:00,26.076419830322266,26.12938479951046,26.076419830322266,26.076419830322266,467100,0.0,0.0,0.0
1993-10-12 00:00:00-04:00,26.111713409423828,26.129368388064414,26.094058430783246,26.111713409423828,26200,0.0,0.0,0.0
1993-10-13 00:00:00-04:00,26.129368388064414,26.129368388064414,26.07640345214266,26.111713409423828,139100,0.0,0.0,0.0
1993-10-14 00:00:00-04:00,26.217645974916834,26.447160720825195,26.147026053098877,26.447160720825195,108100,0.0,0.0,0.0
1993-10-15 00:00:00-04:00,26.570758249655185,26.641378205135997,26.500138294174373,26.58841323852539,1502500,0.0,0.0,0.0
1993-10-18 00:00:00-04:00,26.570735688850817,26.570735688850817,26.48246081945264,26.517770767211914,722400,0.0,0.0,0.0
1993-10-19 00:00:00-04:00,26.48247655488596,26.53544150799573,26.32358169555664,26.32358169555664,880100,0.0,0.0,0.0
1993-10-20 00:00:00-04:00,26.411828727747718,26.411828727747718,26.305898933385095,26.358863830566406,230400,0.0,0.0,0.0
1993-10-21 00:00:00-04:00,26.376546648666412,26.376546648666412,26.288271726816795,26.32358169555664,56200,0.0,0.0,0.0
1993-10-22 00:00:00-04:00,26.358882213859864,26.464812082100426,26.19998741149902,26.199987411499023,390700,0.0,0.0,0.0
1993-10-25 00:00:00-04:00,26.217645868178337,26.305920770091397,26.14702594664789,26.270610809326172,114500,0.0,0.0,0.0
1993-10-26 00:00:00-04:00,26.252960205078125,26.270615188403664,26.164685288450425,26.252960205078125,186200,0.0,0.0,0.0
1993-10-27 00:00:00-04:00,26.217645868178337,26.288265789708785,26.217645868178337,26.270610809326172,118400,0.0,0.0,0.0
1993-10-28 00:00:00-04:00,26.305920319051403,26.53543506009011,26.305920319051403,26.464815139770508,129600,0.0,0.0,0.0
1993-10-29 00:00:00-04:00,26.447160159690608,26.482470119850408,26.429505179610707,26.464815139770508,80700,0.0,0.0,0.0
1993-11-01 00:00:00-05:00,26.42950294403259,26.553087794138285,26.42950294403259,26.535432815551758,36400,0.0,0.0,0.0
1993-11-02 00:00:00-05:00,26.500115793332277,26.553080714971184,26.358876002295197,26.517770767211914,262100,0.0,0.0,0.0
1993-11-03 00:00:00-05:00,26.500134187056577,26.500134187056577,26.058759533707867,26.182344436645508,479100,0.0,0.0,0.0
1993-11-04 00:00:00-05:00,26.1823324009766,26.1823324009766,25.882197774667357,25.899852752685547,130400,0.0,0.0,0.0
1993-11-05 00:00:00-05:00,25.829234635652,26.023439407348633,25.72330476018111,26.023439407348633,363200,0.0,0.0,0.0
1993-11-08 00:00:00-05:00,26.041083736471368,26.129358596595,25.97046384837246,26.058738708496094,367600,0.0,0.0,0.0
1993-11-09 00:00:00-05:00,26.235314737886856,26.252969727616254,26.058764840592865,26.076419830322266,246900,0.0,0.0,0.0
1993-11-10 00:00:00-05:00,26.076406025117446,26.270610809326172,26.005786103587,26.270610809326172,46500,0.0,0.0,0.0
1993-11-11 00:00:00-05:00,26.270607323659394,26.34122723581977,26.182332433458928,26.199987411499023,88900,0.0,0.0,0.0
1993-11-12 00:00:00-05:00,26.252961758076946,26.41185661740626,26.235306773707023,26.32358169555664,108200,0.0,0.0,0.0
1993-11-15 00:00:00-05:00,26.37653574079475,26.37653574079475,26.235295924244312,26.30591583251953,243300,0.0,0.0,0.0
1993-11-16 00:00:00-05:00,26.358874965048503,26.44714983097298,26.25294512593913,26.429494857788086,492600,0.0,0.0,0.0
1993-11-17 00:00:00-05:00,26.447154291689678,26.447154291689678,26.21763960157488,26.288259506225586,39600,0.0,0.0,0.0
1993-11-18 00:00:00-05:00,26.252947965936627,26.305912891220963,26.147018115367953,26.21763801574707,240800,0.0,0.0,0.0
1993-11-19 00:00:00-05:00,26.12937433034302,26.199994260965568,26.111719347687384,26.164684295654297,106000,0.0,0.0,0.0
1993-11-22 00:00:00-05:00,26.09405988653096,26.11171486615649,25.917510090275677,26.00578498840332,165300,0.0,0.0,0.0
1993-11-23 00:00:00-05:00,26.147016525268555,26.164671499289668,26.005776733099648,26.147016525268555,89700,0.0,0.0,0.0
1993-11-24 00:00:00-05:00,26.217650238427044,26.270615188403664,26.182340271775963,26.252960205078125,77200,0.0,0.0,0.0
1993-11-26 00:00:00-05:00,26.32357575047401,26.32357575047401,26.252955828943563,26.270610809326172,1019800,0.0,0.0,0.0
1993-11-29 00:00:00-05:00,26.34123412221067,26.394199070177578,26.164684295654293,26.164684295654297,517500,0.0,0.0,0.0
1993-11-30 00:00:00-05:00,26.147034464377608,26.305929339583145,26.12937947824366,26.182344436645508,230000,0.0,0.0,0.0
1993-12-01 00:00:00-05:00,26.32356786631574,26.341222841410524,26.217638015747067,26.21763801574707,379200,0.0,0.0,0.0
1993-12-02 00:00:00-05:00,26.27060453006291,26.305914482388264,26.21763960157488,26.288259506225586,352000,0.0,0.0,0.0
1993-12-03 00:00:00-05:00,26.27061638975622,26.394201278686523,26.27061638975622,26.394201278686523,306000,0.0,0.0,0.0
1993-12-06 00:00:00-05:00,26.429489391326907,26.51776423899333,26.429489391326907,26.482454299926758,99500,0.0,0.0,0.0
1993-12-07 00:00:00-05:00,26.482470119850408,26.500125099930308,26.429505179610707,26.464815139770508,88800,0.0,0.0,0.0
